NewJavaSourceFileView.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
NewJavaSourceFileViewImpl.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Vladyslav Zhukovskyi Mykola Morhun Michail Kuznetsov Artem Zatsarynnyi
NewJavaSourceFileViewImpl.ui.xml,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
AbstractExternalLibrariesNodeInterceptor.java,Vladyslav Zhukovskii Sergii Kabashniuk Vitalii Parfonov Vladyslav Zhukovskyi
AbstractJavaContentRootInterceptor.java,Vitalii Parfonov Vitaly Parfonov Valeriy Svydenko Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi
JavaClassInterceptor.java,Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi
TestContentRootDecorator.java,Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi
FQNComparator.java,Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi
JavaFileNode.java,Vitalii Parfonov Vitaly Parfonov Vladyslav Zhukovskii Sergii Kabashniuk Dmitry Shnurenko Vladyslav Zhukovskyi
JavaItemReferenceProcessor.java,Vitalii Parfonov Vitaly Parfonov Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi Artem Zatsarynnyi
JavaNodeFactory.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Thomas Mäder Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
JavaNodeManager.java,Vitalii Parfonov Vitaly Parfonov Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi
PackageNode.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Thomas Mäder Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
SourceFolderNode.java,Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi
AbstractJarEntryNode.java,Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi
AbstractJavaSyntheticNode.java,Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi
ExternalLibrariesNode.java,Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi
JarContainerNode.java,Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi
JarFileNode.java,Vitalii Parfonov RomanNikitenko Anatoliy Bazko Roman Nikitenko Vitaly Parfonov Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Oleksandr Garagatyi Thomas Mäder Vladyslav Zhukovskyi Artem Zatsarynnyi
JarFolderNode.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Thomas Mäder Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
JavaNodeSettings.java,Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi
JavaNodeSettingsProvider.java,Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi
JavaSourceFolderUtil.java,Max Shaposhnik Mykhailo Kuznietsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Aleksandr Andrienko Vladyslav Zhukovskyi Mihail Kuznyetsov Artem Zatsarynnyi
RefactorInfo.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
RefactoringUpdater.java,RomanNikitenko Vitalii Parfonov Oleksandr Andriienko Roman Nikitenko Igor Vinokur Max Shaposhnik Dmitry Kuleshov Florent BENOIT Mykhailo Kuznietsov Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Oleksandr Garagatyi Thomas Mäder Vladyslav Zhukovskyi Artem Zatsarynnyi
MoveAction.java,RomanNikitenko Oleksii Orel Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Stéphane Tournié
MoveType.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
RefactoredItemType.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
MovePresenter.java,RomanNikitenko Vitalii Parfonov Roman Nikitenko Igor Vinokur Valeriy Svydenko Dmitry Kuleshov Yevhenii Voevodin Max Shaposhnik Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Mykhailo Kuznietsov Vitaliy Guliy Thomas Mäder Vladyslav Zhukovskyi Stéphane Tournié
MoveView.java,Yevhenii Voevodin Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vitaliy Guliy Thomas Mäder Vladyslav Zhukovskyi Stéphane Tournié
MoveViewImpl.java,Yevhenii Voevodin Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Gennady Azarenkov Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Thomas Mäder Vladyslav Zhukovskyi Stéphane Tournié
MoveViewImpl.ui.xml,Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Artem Zatsarynnyi Michail Kuznetsov Stéphane Tournié
ProjectsAndPackagesModel.java,Yevhenii Voevodin Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Thomas Mäder Michail Kuznetsov Artem Zatsarynnyi
PreviewChangesModel.java,Sergii Kabashniuk Valeriy Svydenko
PreviewPresenter.java,RomanNikitenko Valeriy Svydenko Dmitry Kuleshov Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Thomas Mäder Vladyslav Zhukovskyi Artem Zatsarynnyi
PreviewView.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Thomas Mäder Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
PreviewViewImpl.java,Igor Vinokur Valeriy Svydenko Max Shaposhnik Florent BENOIT Gennady Azarenkov Mihail Kuznyetsov Mykhailo Kuznietsov Thomas Mäder Sergii Kabashniuk Oleksii Kurinnyi Vladyslav Zhukovskyi Mykola Morhun Michail Kuznetsov Artem Zatsarynnyi
PreviewViewImpl.ui.xml,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
JavaRefactoringRename.java,RomanNikitenko Roman Nikitenko Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Thomas Mäder Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Dmitry Shnurenko Vitaliy Guliy Evgen Vidolob Vladyslav Zhukovskyi Artem Zatsarynnyi
RenameRefactoringAction.java,Vitalii Parfonov RomanNikitenko Oleksii Orel Vitaly Parfonov Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Yevhen Vydolob Thomas Mäder Vladyslav Zhukovskyi Artem Zatsarynnyi
RenamePresenter.java,RomanNikitenko Dmytro Kulieshov Roman Nikitenko Valeriy Svydenko Dmitry Kuleshov Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Yevhen Vydolob Thomas Mäder Vladyslav Zhukovskyi Artem Zatsarynnyi
RenameView.java,RomanNikitenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Yevhen Vydolob Thomas Mäder Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
RenameViewImpl.java,RomanNikitenko Vitalii Parfonov Roman Nikitenko Max Shaposhnik Mykhailo Kuznietsov Gennady Azarenkov Mihail Kuznyetsov Sergii Kabashniuk Yevhen Vydolob Thomas Mäder Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
RenameViewImpl.ui.xml,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
SimilarNamesConfigurationPresenter.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Thomas Mäder Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
SimilarNamesConfigurationView.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Thomas Mäder Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
SimilarNamesConfigurationViewImpl.java,RomanNikitenko Roman Nikitenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Thomas Mäder Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
SimilarNamesConfigurationViewImpl.ui.xml,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
RefactoringServiceClient.java,Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Thomas Mäder Michail Kuznetsov Artem Zatsarynnyi
RefactoringServiceClientImpl.java,Vitalii Parfonov Valeriy Svydenko Vitaly Parfonov Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Dmitry Shnurenko Thomas Mäder Evgen Vidolob Mykola Morhun Vladyslav Zhukovskyi Artem Zatsarynnyi
FindUsagesPresenter.java,RomanNikitenko Roman Nikitenko Max Shaposhnik Thomas Mäder Florent BENOIT Mykhailo Kuznietsov Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Vitaliy Guliy Evgen Vidolob Vladyslav Zhukovskyi Artem Zatsarynnyi
FindUsagesView.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Thomas Mäder Michail Kuznetsov Artem Zatsarynnyi
FindUsagesViewImpl.java,Max Shaposhnik Mykhailo Kuznietsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Vitaliy Guliy Thomas Mäder Vladyslav Zhukovskyi Mihail Kuznyetsov Artem Zatsarynnyi
JavaSearchService.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Thomas Mäder Michail Kuznetsov Artem Zatsarynnyi
JavaSearchServiceRest.java,Vitalii Parfonov Vitaly Parfonov Max Shaposhnik Mykhailo Kuznietsov Thomas Mäder Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Dmitry Shnurenko Evgen Vidolob Vladyslav Zhukovskyi Artem Zatsarynnyi
JavaSearchServiceWS.java,Vitalii Parfonov RomanNikitenko Dmytro Kulieshov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Evgen Vidolob Michail Kuznetsov Artem Zatsarynnyi
JavaProjectNode.java,RomanNikitenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Yevhen Vydolob Thomas Mäder Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
MatchNode.java,Vitalii Parfonov Oleksii Orel Igor Vinokur Max Shaposhnik Thomas Mäder Mykhailo Kuznietsov Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Aleksandr Andrienko Yevhen Vydolob Evgen Vidolob Mykola Morhun Vladyslav Zhukovskyi Artem Zatsarynnyi
NodeComparator.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Thomas Mäder Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
PackageFragmentNode.java,RomanNikitenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Yevhen Vydolob Thomas Mäder Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
ResultNode.java,RomanNikitenko Oleksii Orel Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Yevhen Vydolob Thomas Mäder Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
ErrorWarningsOptions.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
ErrorWarningsPresenter.java,Sergii Kabashniuk Aleksandr Andrienko
ErrorWarningsView.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
ErrorWarningsViewImpl.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
ErrorWarningsViewImpl.ui.xml,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
PropertyNameManager.java,RomanNikitenko Roman Nikitenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
PropertyWidget.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Aleksandr Andrienko Michail Kuznetsov Artem Zatsarynnyi
PropertyWidgetImpl.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Aleksandr Andrienko Michail Kuznetsov Artem Zatsarynnyi
PropertyWidgetImpl.ui.xml,RomanNikitenko Roman Nikitenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
SettingsServiceClient.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Thomas Mäder Michail Kuznetsov Artem Zatsarynnyi
SettingsServiceClientImpl.java,Vitalii Parfonov Vitaly Parfonov Max Shaposhnik Mykhailo Kuznietsov Thomas Mäder Michail Kuznetsov Sergii Kabashniuk Dmitry Shnurenko Aleksandr Andrienko Evgen Vidolob Mihail Kuznyetsov Artem Zatsarynnyi
Flags.java,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Thomas Mäder Michail Kuznetsov Artem Zatsarynnyi
JavaPartitions.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
AbstractDocument.java,Vitalii Parfonov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Florent BENOIT Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Thomas Mäder Vladyslav Zhukovskyi Artem Zatsarynnyi
AbstractLineTracker.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
BadPartitioningException.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
CopyOnWriteTextStore.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
DefaultLineTracker.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
DefaultPositionUpdater.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
DocumentEvent.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
DocumentListener.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
DocumentPartitioningChangedEvent.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
DocumentPartitioningListener.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
FindReplaceDocumentAdapter.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
GapTextStore.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
Line.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
LineTracker.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
ListLineTracker.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
ListenerList.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
PositionUpdater.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
TextStore.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
TextUtilities.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
TreeLineTracker.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
CopySourceEdit.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
CopyTargetEdit.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
CopyingRangeMarker.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
DeleteEdit.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
EditDocument.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
InsertEdit.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
MalformedTreeException.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
MoveSourceEdit.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
MoveTargetEdit.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
MultiTextEdit.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
RangeMarker.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
ReplaceEdit.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
SourceModifier.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
TextEdit.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
TextEditCopier.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
TextEditGroup.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
TextEditProcessor.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
TextEditVisitor.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Artem Zatsarynnyi
UndoCollector.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
UndoEdit.java,Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Florent BENOIT Artem Zatsarynnyi
Java.gwt.xml,Vitalii Parfonov Anatoliy Bazko Vitaly Parfonov Valeriy Svydenko Max Shaposhnik Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Oleksii Kurinnyi Vladyslav Zhukovskyi Artem Zatsarynnyi
JavaLocalizationConstant.properties,RomanNikitenko Roman Iuvshin Roman Nikitenko Igor Vinokur Valeriy Svydenko Vitaly Parfonov Max Shaposhnik Mykhailo Kuznietsov Michail Kuznetsov Sergii Kabashniuk Dmitry Shnurenko Aleksandr Andrienko Vitaliy Guliy Thomas Mäder Mihail Kuznyetsov Artem Zatsarynnyi
Semantic.css,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
class.svg,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
default_field.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
default_method.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
interface.svg,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
package.svg,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
private_field.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
protected_field.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
public_field.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
taskmrk.svg,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
template.svg,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
add.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Artem Zatsarynnyi Michail Kuznetsov Stéphane Tournié
correction_cast.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
correction_change.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
correction_delete_import.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
correction_rename.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
javadoc.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
jexception_obj.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
local.svg,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
remove_correction.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
java.css,Igor Vinokur Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Thomas Mäder Michail Kuznetsov Artem Zatsarynnyi
annotation_type.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
java.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
enum_type.svg,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
externalLibraries.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
file-navigation.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
jarFileIcon.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
javaFile.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
jsfFile.svg,Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
